observableId	simulationConditionId	measurement	time	observableParameters	noiseParameters
SOCS3RNA_rep3_au	0.0220455312532935	120	model2_data64	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep3_au	0.0391992467146404	150	model2_data64	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep3_au	-0.13050323719391	180	model2_data64	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep3_au	-0.143944522491991	360	model2_data64	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep3_au	-0.0148743382745438	540	model2_data64	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep3_au	0.151042757786024	720	model2_data64	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
CishRNA_rep1_au	NaN	0	model2_data65	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep1_au	0.447950040899986	30	model2_data65	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep1_au	0.879580794240846	60	model2_data65	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep1_au	0.974555844995544	90	model2_data65	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep1_au	0.989954646569131	120	model2_data65	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep1_au	0.980586806549052	150	model2_data65	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep1_au	0.971613999121393	180	model2_data65	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep1_au	0.881441735180122	360	model2_data65	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep1_au	0.904955916734509	540	model2_data65	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep1_au	0.84811015313833	720	model2_data65	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep2_au	NaN	0	model2_data65	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep2_au	0.448846125191816	30	model2_data65	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep2_au	0.878519241211186	60	model2_data65	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep2_au	0.987066328706978	90	model2_data65	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep2_au	0.984288462017964	120	model2_data65	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep2_au	0.950588482484719	150	model2_data65	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep2_au	0.869789449213125	180	model2_data65	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep2_au	0.869789449213125	360	model2_data65	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep2_au	0.93490750606589	540	model2_data65	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep2_au	0.85380940693049	720	model2_data65	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep3_au	NaN	0	model2_data65	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep3_au	0.520777791954372	30	model2_data65	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep3_au	NaN	60	model2_data65	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep3_au	0.99090951921092	90	model2_data65	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep3_au	0.983453483259282	120	model2_data65	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep3_au	0.99680844281744	150	model2_data65	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep3_au	0.948463761205929	180	model2_data65	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep3_au	0.868844171091069	360	model2_data65	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep3_au	1.00186155342339	540	model2_data65	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep3_au	0.903349809451124	720	model2_data65	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
SOCS3RNA_rep1_au	NaN	0	model2_data65	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep1_au	0.393029646590167	30	model2_data65	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep1_au	0.310030214899906	60	model2_data65	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep1_au	0.0789557091642688	90	model2_data65	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep1_au	0.103230719908758	120	model2_data65	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep1_au	0.135931154986679	150	model2_data65	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep1_au	0.100422193271654	180	model2_data65	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep1_au	0.106820910825737	360	model2_data65	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep1_au	0.045449162039997	540	model2_data65	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep1_au	0.0139672703635157	720	model2_data65	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep2_au	NaN	0	model2_data65	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep2_au	0.502528192987316	30	model2_data65	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep2_au	0.309593950796326	60	model2_data65	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep2_au	0.145672629484334	90	model2_data65	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep2_au	0.181280197906621	120	model2_data65	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep2_au	0.0696489679851046	150	model2_data65	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep2_au	0.125802975967856	180	model2_data65	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep2_au	0.125802975967856	360	model2_data65	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep2_au	0.0550753713099349	540	model2_data65	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep2_au	0.073663182611591	720	model2_data65	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep3_au	NaN	0	model2_data65	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep3_au	0.234607128023312	30	model2_data65	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep3_au	-0.0173884826209994	60	model2_data65	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep3_au	0.149209560821659	90	model2_data65	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep3_au	0.148653281793469	120	model2_data65	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep3_au	0.154748824037712	150	model2_data65	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep3_au	0.150580583999964	180	model2_data65	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep3_au	0.136065417895875	360	model2_data65	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep3_au	0.0222350923667841	540	model2_data65	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep3_au	-0.0292232538306144	720	model2_data65	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
CishRNA_rep1_au	NaN	0	model2_data66	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep1_au	0.470498977515796	30	model2_data66	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep1_au	0.941595861062663	60	model2_data66	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep1_au	0.97440907525169	90	model2_data66	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep1_au	NaN	120	model2_data66	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep1_au	0.980878757600012	150	model2_data66	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep1_au	0.943967423487471	180	model2_data66	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep1_au	0.812361981083142	360	model2_data66	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep1_au	0.904123985115543	540	model2_data66	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep1_au	0.751380980640386	720	model2_data66	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep2_au	NaN	0	model2_data66	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep2_au	0.494388503077495	30	model2_data66	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep2_au	0.947286537682308	60	model2_data66	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep2_au	0.998623553523837	90	model2_data66	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep2_au	NaN	120	model2_data66	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep2_au	0.980249158767213	150	model2_data66	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep2_au	0.947044384276159	180	model2_data66	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep2_au	0.84720622148629	360	model2_data66	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep2_au	0.887982938498774	540	model2_data66	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep2_au	0.793997092332253	720	model2_data66	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep3_au	NaN	0	model2_data66	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep3_au	0.504268870655767	30	model2_data66	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep3_au	0.943166728735536	60	model2_data66	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep3_au	0.998049778084577	90	model2_data66	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep3_au	NaN	120	model2_data66	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep3_au	0.983923264349765	150	model2_data66	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep3_au	0.948383870659141	180	model2_data66	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep3_au	0.838124270856366	360	model2_data66	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep3_au	1.0340566569565	540	model2_data66	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep3_au	0.818829262676437	720	model2_data66	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
SOCS3RNA_rep1_au	NaN	0	model2_data66	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep1_au	0.62619671005602	30	model2_data66	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep1_au	0.385218214473782	60	model2_data66	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep1_au	0.0336051441326324	90	model2_data66	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep1_au	0.0320618704390086	120	model2_data66	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep1_au	0.179837984996559	150	model2_data66	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep1_au	0.0880145490673813	180	model2_data66	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep1_au	0.0312191027402132	360	model2_data66	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep1_au	-0.127643311210302	540	model2_data66	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep1_au	0.0615875240104352	720	model2_data66	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep2_au	NaN	0	model2_data66	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep2_au	0.653290068557224	30	model2_data66	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep2_au	0.338976582984257	60	model2_data66	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep2_au	0.0730328236845102	90	model2_data66	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep2_au	0.0881932560048426	120	model2_data66	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep2_au	0.128780680799751	150	model2_data66	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep2_au	0.070037077305278	180	model2_data66	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep2_au	0.128651873855461	360	model2_data66	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep2_au	0.0409968360364046	540	model2_data66	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep2_au	0.119944210342427	720	model2_data66	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep3_au	NaN	0	model2_data66	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep3_au	0.70907015318622	30	model2_data66	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep3_au	0.375601568367984	60	model2_data66	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep3_au	0.0827018034862331	90	model2_data66	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep3_au	0.00369229672915736	120	model2_data66	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep3_au	0.127929337763357	150	model2_data66	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep3_au	0.0337856148824378	180	model2_data66	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep3_au	0.156865021502369	360	model2_data66	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep3_au	0.0145642103632441	540	model2_data66	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep3_au	0.118875076944968	720	model2_data66	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_au	0	0	model2_data67	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_au	-0.435798195000927	10	model2_data67	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_au	-0.389485941632059	20	model2_data67	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_au	-0.49303458256994	30	model2_data67	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_au	-0.487928849064501	40	model2_data67	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_au	-0.801350874169847	50	model2_data67	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_au	-0.758198466273976	60	model2_data67	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_au	-0.965142207415043	70	model2_data67	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_au	-0.809022272799211	80	model2_data67	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_au	-0.89821624939612	90	model2_data67	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_au	-0.70955346877678	100	model2_data67	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_au	-1.05071875935816	120	model2_data67	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
CishRNA_au	0	0	model2_data67	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_au	-0.108501552486666	10	model2_data67	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_au	-0.136968372249251	20	model2_data67	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_au	-0.158579887299544	30	model2_data67	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_au	-0.157001828404716	40	model2_data67	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_au	-0.24980627610168	50	model2_data67	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_au	-0.287266304357891	60	model2_data67	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_au	-0.375060375959679	70	model2_data67	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_au	-0.408770504833191	80	model2_data67	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_au	-0.465810829771937	90	model2_data67	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_au	-0.255305787210759	100	model2_data67	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_au	-0.334198526391828	120	model2_data67	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
pJAK2_au	-0.353558279612423	10	model2_data68	offset_pJAK2_ib_11;scale_pJAK2_ib_11;	sd_JAK2EpoR_au_H838
pJAK2_au	-0.723101207632795	10	model2_data68	offset_pJAK2_ib_11;scale_pJAK2_ib_11;	sd_JAK2EpoR_au_H838
pEpoR_au	-0.903877635573981	10	model2_data68	offset_pEpoR_ib_11;scale_pEpoR_ib_11;	sd_JAK2EpoR_au_H838
pEpoR_au	-1.05163626152534	10	model2_data68	offset_pEpoR_ib_11;scale_pEpoR_ib_11;	sd_JAK2EpoR_au_H838
pJAK2_au	-0.401930028396207	10	model2_data69	offset_pJAK2_ib_11;scale_pJAK2_ib_11;	sd_JAK2EpoR_au_H838
pEpoR_au	-0.314032362604314	10	model2_data69	offset_pEpoR_ib_11;scale_pEpoR_ib_11;	sd_JAK2EpoR_au_H838
pJAK2_au	-0.364112571445208	10	model2_data70	offset_pJAK2_ib_11;scale_pJAK2_ib_11;	sd_JAK2EpoR_au_H838
pJAK2_au	-0.504784656736807	10	model2_data70	offset_pJAK2_ib_11;scale_pJAK2_ib_11;	sd_JAK2EpoR_au_H838
